,created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
355,Wed Jan 30 18:00:40 +0000 2019,0,[],,,0,"Energy firm cleared of Tubbs fire files for bankruptcy. 
Concerns liability for Camp Fire, if proven, will exceed i… https://t.co/sk9Jp6VZqA"
356,Wed Jan 30 17:54:21 +0000 2019,0,[],,,0,RT @Salmizzzle: @RealRonHoward @NatGeo Check out @RV4CampfireFams Theyvhave been doing some amazing work to help the families of the #campf…
357,Wed Jan 30 17:53:51 +0000 2019,0,"['pge', 'bankruptcy']",,,0,Consumers pay the ultimate cost as rates will likely go up as they did after past bankruptcies. #pge #bankruptcy… https://t.co/zc6GrA733w
358,Wed Jan 30 17:53:50 +0000 2019,1,['CampFire'],,,0,#CampFire survivors. Tomorrow - January 31 - is the last day to sign up for the free removal of debris on your prop… https://t.co/euQHmYjERF
359,Wed Jan 30 17:53:26 +0000 2019,0,[],,,0,RT @Salmizzzle: @RealRonHoward @NatGeo Check out @RV4CampfireFams Theyvhave been doing some amazing work to help the families of the #campf…
360,Wed Jan 30 17:53:02 +0000 2019,1,[],,,0,The Camp Fire documentary ‘Rebuilding Paradise’ has been confirmed by director Ron Howard and National Geographic.… https://t.co/P7suFfPFfo
361,Wed Jan 30 17:50:59 +0000 2019,2,[],,,0,"New video @GlobalAgenda: ""Revisiting the Santa Rosa Tubbs Fire From 2017 and How It Compared to the 2018 Paradise C… https://t.co/EtP5KvnLgh"
362,Wed Jan 30 17:49:50 +0000 2019,0,"['Paradise', 'Campfire', 'wildfire', 'archaeology', 'FEMA', 'NorCal', 'news']",,,0,Sharing our work in #Paradise. https://t.co/ZFA1FXgQtq #Campfire #wildfire #archaeology #FEMA #NorCal #news
363,Wed Jan 30 17:49:03 +0000 2019,0,['CampFire'],,,0,"Though forced by #CampFire to relocate, the spirit of the students at Ponderosa Elementary School in Paradise, CA i… https://t.co/sX8M8BW8aS"
364,Wed Jan 30 17:47:57 +0000 2019,0,[],,,0,RT @campfires2018: FREE Propane Survivors Thurs Jan 31   8am-12pm 2475 Dr Martin Luther King Jr Pkwy Limit 10 gallons/family bring tanks Do…
365,Wed Jan 30 17:46:30 +0000 2019,0,['CampFire'],,,0,RT @KRCR7: JUST IN: Cal OES has announced that there is no longer a need for a temporary debris handling facility for #CampFire debris. The…
366,Wed Jan 30 17:45:58 +0000 2019,0,['CampFire'],,,0,RT @iteachchem: I work for @ButteCOE and I'm sure one of our schools affected by the recent #CampFire would LOVE to be a recipient of some…
367,Wed Jan 30 17:45:31 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
368,Wed Jan 30 17:45:28 +0000 2019,0,"['Sacramento', 'fire', 'CarrFire']",,,0,RT @NoraConnect: @EngagePrepRecov at the @Infragard #Sacramento for a 2018  #fire update from @CAL_FIRE Deputy MikeMoehler #CarrFire #CampF…
369,Wed Jan 30 17:45:16 +0000 2019,0,['CampFire'],,,0,RT @JoshPeete: I’m the superintendent and principal of a rural school that was affected by the #CampFire. The fire started in our school di…
370,Wed Jan 30 17:44:07 +0000 2019,7,['CampFire'],,,2,I’m the superintendent and principal of a rural school that was affected by the #CampFire. The fire started in our… https://t.co/fkbRXL6Ikt
371,Wed Jan 30 17:43:13 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
372,Wed Jan 30 17:43:11 +0000 2019,0,"['Sacramento', 'fire', 'CarrFire']",,,1,@EngagePrepRecov at the @Infragard #Sacramento for a 2018  #fire update from @CAL_FIRE Deputy MikeMoehler #CarrFire… https://t.co/Fpz1f9haHJ
373,Wed Jan 30 17:42:39 +0000 2019,0,[],,,0,"RT @ActionNewsNow: NEED TO KNOW: Authorities are searching for three suspects involved in a home invasion robbery in Corning, Koppers Inc.…"
374,Wed Jan 30 17:42:12 +0000 2019,0,[],,,0,"RT @ActionNewsNow: NEED TO KNOW: Authorities are searching for three suspects involved in a home invasion robbery in Corning, Koppers Inc.…"
375,Wed Jan 30 17:42:04 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
376,Wed Jan 30 17:41:56 +0000 2019,0,"['CampFire', 'CampFireCats', 'CampFireReunion']",,,0,"RT @FieldHaven: Dorothy and Mr. Minx are REUNITED!   Video coming soon!

#CampFire  #CampFireCats  #CampFireReunion

Alley Cat Allies https…"
377,Wed Jan 30 17:41:52 +0000 2019,0,[],,,0,"RT @unitedoutdoorg1: Looking for some New Hiking Boot take a look at these:🏕️ 🏕️ 
Blog&gt;&gt;https://t.co/3nisyKzMDJ👀 Follow and Tag  🚣🚵🤺🚴⛷️🕴️🏂…"
378,Wed Jan 30 17:41:29 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
379,Wed Jan 30 17:40:49 +0000 2019,0,[],,,0,"RT @ActionNewsNow: NEED TO KNOW: Authorities are searching for three suspects involved in a home invasion robbery in Corning, Koppers Inc.…"
380,Wed Jan 30 17:40:14 +0000 2019,0,[],,,0,RT @campfires2018: FREE Propane Survivors Thurs Jan 31   8am-12pm 2475 Dr Martin Luther King Jr Pkwy Limit 10 gallons/family bring tanks Do…
381,Wed Jan 30 17:37:52 +0000 2019,1,['deepstate'],,,1,"Is the natural gas issue in Minnesota their (#deepstate) new distraction so caravans can get drugs in?

Last one wa… https://t.co/pv0cqfhmME"
382,Wed Jan 30 17:37:46 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
383,Wed Jan 30 17:36:07 +0000 2019,4,[],,,3,"NEED TO KNOW: Authorities are searching for three suspects involved in a home invasion robbery in Corning, Koppers… https://t.co/4m02Ytc9JL"
384,Wed Jan 30 17:35:53 +0000 2019,2,['CampFire'],,,1,I work for @ButteCOE and I'm sure one of our schools affected by the recent #CampFire would LOVE to be a recipient… https://t.co/YoIyMlDFy0
385,Wed Jan 30 17:35:38 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
386,Wed Jan 30 17:21:43 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
387,Wed Jan 30 17:20:43 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
388,Wed Jan 30 17:20:17 +0000 2019,1,['campfire'],,,0,"Water and Rain Dry Out – SERVPRO Fast Moisture Evaporation for Healthy Living
https://t.co/pw65UkD3T4
#campfire… https://t.co/j7BaU5L1bx"
389,Wed Jan 30 17:20:09 +0000 2019,3,[],,,1,"Looking for some New Hiking Boot take a look at these:🏕️ 🏕️ 
Blog&gt;&gt;https://t.co/3nisyKzMDJ👀 Follow and Tag  🚣🚵🤺🚴⛷️… https://t.co/cpHzNtGrZj"
390,Wed Jan 30 17:18:54 +0000 2019,0,['PGE'],,,0,"RT @CapRadioInsight: Our first guest this morning is @nprnews correspondent @Ericnpr. He's in Chico, where he's been covering the #PGE bank…"
391,Wed Jan 30 17:18:30 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
392,Wed Jan 30 17:12:19 +0000 2019,2,['PGE'],,,2,"Our first guest this morning is @nprnews correspondent @Ericnpr. He's in Chico, where he's been covering the #PGE b… https://t.co/zjWxO61gew"
393,Wed Jan 30 17:05:02 +0000 2019,0,"['breakfast', 'dessert']",,,0,"RT @outdoor_kitch: From #breakfast to #dessert, you'll find find a recipe for everyone in Easy Campfire Cooking. Filled with over 200 #reci…"
394,Wed Jan 30 17:03:16 +0000 2019,0,[],,,0,"RT @RTBayArea: ""After wildfires bankrupted a major utility, there's concerns that more severe natural disasters will lead to economic devas…"
395,Wed Jan 30 17:01:06 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
396,Wed Jan 30 17:01:06 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
397,Wed Jan 30 17:00:05 +0000 2019,9,[],,,3,FREE Propane Survivors Thurs Jan 31   8am-12pm 2475 Dr Martin Luther King Jr Pkwy Limit 10 gallons/family bring tan… https://t.co/mjWl0H2Wf0
398,Wed Jan 30 16:59:49 +0000 2019,0,['CampFire'],,,0,"RT @BCWildfireToday: ""Silver Dollar campground is at the Silver Dollar fairgrounds, which is supposed to be a shelter for #CampFire survivo…"
399,Wed Jan 30 16:57:02 +0000 2019,0,"['CampFire', 'CampFireCats', 'CampFireReunion']",,,0,"RT @FieldHaven: Dorothy and Mr. Minx are REUNITED!   Video coming soon!

#CampFire  #CampFireCats  #CampFireReunion

Alley Cat Allies https…"
400,Wed Jan 30 16:57:02 +0000 2019,0,"['CampFire', 'CampFireCats', 'CampFireReunion']",,,0,"RT @FieldHaven: Dorothy and Mr. Minx are REUNITED!   Video coming soon!

#CampFire  #CampFireCats  #CampFireReunion

Alley Cat Allies https…"
401,Wed Jan 30 16:56:45 +0000 2019,4,"['campfire', 'paradise']",,,0,The #campfire as it crept into #paradise near Wagstaff on November 8. This was taken around 11 am by one of our ass… https://t.co/VWGmyIDXwk
402,Wed Jan 30 16:56:32 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
403,Wed Jan 30 16:55:35 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
404,Wed Jan 30 16:54:19 +0000 2019,0,['CampFire'],,,0,"RT @jjpressdem: This leaves me breathless. Every person lost in the #CampFire matters, and @ChicoER is doing the hard work putting that tog…"
405,Wed Jan 30 16:54:06 +0000 2019,0,"['CampFire', 'ButteStrong']",,,0,RT @CullenKreider: Way to support the cause Haleigh Pike!  Resilience! Butte County Proud! #CampFire #ButteStrong https://t.co/udVa0Joukv
406,Wed Jan 30 16:53:35 +0000 2019,0,[],,,0,"RT @TheChillGorilla: This is how a stellar rain fly looks like. Thank you, @project_f1whiteout for the photo. 😍… https://t.co/ff1pz7nVcY"
407,Wed Jan 30 16:53:01 +0000 2019,0,[],,,0,"RT @RTBayArea: ""After wildfires bankrupted a major utility, there's concerns that more severe natural disasters will lead to economic devas…"
408,Wed Jan 30 16:52:57 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
409,Wed Jan 30 16:51:31 +0000 2019,0,[],,,0,"RT @UnitedWayNorCal: Our very own President and CEO, Larry Olmstead, speaking about the work that has been done on the ground around the #C…"
410,Wed Jan 30 16:49:14 +0000 2019,0,[],,,0,"RT @BCWildfireToday: ""Camp Fire: Bay Area residents pitch in to help victims"" via @mercnews: https://t.co/zw9lAIIjbz

Thank you for sharing…"
411,Wed Jan 30 16:47:00 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
412,Wed Jan 30 16:46:51 +0000 2019,0,"['CampFire', 'Paradise', 'magalia', 'yankeehill', 'concow']",,,0,"RT @Jasamsdestiny: CAMP FIRE 
Care Packages Dec 2018 - May 2019
https://t.co/98UuY2ehhF

#CampFire #Paradise #magalia #yankeehill #concow #…"
413,Wed Jan 30 16:46:46 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: This stunning beauty is currently lost!
Last seen:  5687 Cherry Lane, #Paradise 
Spayed, about 4 yrs old &amp; part Maine Co…"
414,Wed Jan 30 16:46:43 +0000 2019,0,"['CampFire', 'Paradise', 'magalia']",,,0,"RT @Jasamsdestiny: Times running out....  Please sign up if you haven't already done so.  Don't delay

#CampFire #Paradise #magalia #yankee…"
415,Wed Jan 30 16:46:36 +0000 2019,0,"['CampFire', 'Paradise', 'magalia', 'yankeehill', 'concow', 'bigbend']",,,0,"RT @Jasamsdestiny: 2 different way to get help.  The one above &amp; this one...

#CampFire #Paradise #magalia #yankeehill #concow #bigbend #pu…"
416,Wed Jan 30 16:45:57 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: WOW...it raised 15k ....  that's incredible!

SF GAY MEN'S CHORUS CAMP FIRE BENEFIT CONCERT YIELDS $15K
https://t.co/xmy…"
417,Wed Jan 30 16:45:42 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Anyone want free Dog or Cat food?   @Purina is giving away bags for free.

For Cats
https://t.co/6lZoBZBDew

For Dogs
ht…"
418,Wed Jan 30 16:45:31 +0000 2019,0,"['CampFire', 'CampFirePets']",,,0,"RT @ChaliceGarden: #CampFire #CampFirePets
Updated, verified resources: giveaways, rehousing, jobs, grants, info, debris, mental health, fi…"
419,Wed Jan 30 16:45:19 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: 🆕

       ⤵️
Free Propane
Courtesy: Stephen Murray, and a Generous Donor

1/31
8am – 12pm
Tractor Supply Co. 
2475 Docto…"
420,Wed Jan 30 16:45:14 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: Tucker has been missing since 11/8
Neutered male, unique markings &amp; chipped.
Last seen:  285 Tranquil Dr #Paradise

If y…"
421,Wed Jan 30 16:45:08 +0000 2019,0,['CaliforniaWildfires'],,,0,"Insured losses from last year's #CaliforniaWildfires up to $11.4 billion via @ijournal 
https://t.co/XHyLx5IIYA… https://t.co/y6LUtamHnA"
422,Wed Jan 30 16:44:57 +0000 2019,0,['furbaby'],,,0,"RT @Jasamsdestiny: If you're missing your #furbaby please check our database.  It contains all the found floofers, &amp; they were working hard…"
423,Wed Jan 30 16:44:48 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Opal is lost
Dilute Calico white, gray orange long haired
Spayed 5 yrs old 
Very unique markings has small smudges aroun…"
424,Wed Jan 30 16:44:29 +0000 2019,0,['Campfire'],,,0,"RT @Jasamsdestiny: This sweet boy has been through hell after surviving the #Campfire and is currently in foster care....

#DisasterAssistT…"
425,Wed Jan 30 16:44:28 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: This stunning beauty is currently lost!
Last seen:  5687 Cherry Lane, #Paradise 
Spayed, about 4 yrs old &amp; part Maine Co…"
426,Wed Jan 30 16:44:13 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Please have a look at him now.  Do you recognize him?  Is he yours?
Contact Haven Humane 530-241-1653
ID #39306

#Disast…"
427,Wed Jan 30 16:44:02 +0000 2019,0,"['reunited', 'puurfectending']",,,0,"RT @Jasamsdestiny: YAY!!!!  
Olive #reunited with her mom Judy [Logan] earlier today!  [Jan. 29th] Woooo hoooooo  #puurfectending

*Paws up…"
428,Wed Jan 30 16:43:54 +0000 2019,0,"['reunited', 'puurfectending']",,,0,"RT @Jasamsdestiny: YAY!!
""Lilly"" was also #reunited with her mom this afternoon!   Thanks Jenni!!
#puurfectending

*Paws up....high 5*
Happ…"
429,Wed Jan 30 16:43:42 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: Tucker has been missing since 11/8
Neutered male, unique markings &amp; chipped.
Last seen:  285 Tranquil Dr #Paradise

If y…"
430,Wed Jan 30 16:43:37 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: This stunning beauty is currently lost!
Last seen:  5687 Cherry Lane, #Paradise 
Spayed, about 4 yrs old &amp; part Maine Co…"
431,Wed Jan 30 16:37:10 +0000 2019,0,['CampFire'],,,0,"RT @ChaliceGarden: URGENT: Elderly &amp; vulnerable #CampFire survivors being forced out of @RedCross Silver Dollar Fairgrounds today, tho' lea…"
432,Wed Jan 30 16:37:09 +0000 2019,0,['newx'],,,0,"RT @Jasamsdestiny: And always ALWAYS bring your pets inside.  If it's to cold for you, then it's to cold for them...

#newx #DisasterAssist…"
433,Wed Jan 30 16:36:57 +0000 2019,0,['CampFire'],,,0,"RT @ChaliceGarden: URGENT: Elderly &amp; vulnerable #CampFire survivors being forced out of @RedCross Silver Dollar Fairgrounds today, tho' lea…"
434,Wed Jan 30 16:36:45 +0000 2019,0,['CampFire'],,,0,RT @ActionNewsNow: A llama that survived the #CampFire gave birth to a baby named 'Paradise Hope.' Action News Now's @LauraEngNews reports.…
435,Wed Jan 30 16:36:27 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
436,Wed Jan 30 16:36:06 +0000 2019,0,['CampFire'],,,0,RT @ActionNewsNow: A llama that survived the #CampFire gave birth to a baby named 'Paradise Hope.' Action News Now's @LauraEngNews reports.…
437,Wed Jan 30 16:35:45 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
438,Wed Jan 30 16:31:31 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
439,Wed Jan 30 16:30:23 +0000 2019,1,[],,,3,"""After wildfires bankrupted a major utility, there's concerns that more severe natural disasters will lead to econo… https://t.co/A2QnFPtVwq"
440,Wed Jan 30 16:29:11 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
441,Wed Jan 30 16:26:04 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
442,Wed Jan 30 16:23:26 +0000 2019,0,['CampFire'],,,0,"RT @J_GallagherAD3: If @PGE4Me is determined liable for the #CampFire, nothing should stand in the way of ensuring that fire victims are pr…"
443,Wed Jan 30 16:20:10 +0000 2019,0,[],,,0,"RT @UtilityReform: Not exactly madness: this bankruptcy is totally a self-serving business decision, @PGE4me is not actually broke. #Accoun…"
444,Wed Jan 30 16:20:08 +0000 2019,0,['CampFire'],,,0,"RT @Rubiconski: #CampFire

@CountyofButte will discuss RV parking at today's meeting

25 County Center Dr Oroville 9 AM

@reddogsusie @chor…"
445,Wed Jan 30 16:07:11 +0000 2019,0,"['CampFire', 'CampFireCats', 'CampFireReunion']",,,0,"RT @FieldHaven: Dorothy and Mr. Minx are REUNITED!   Video coming soon!

#CampFire  #CampFireCats  #CampFireReunion

Alley Cat Allies https…"
446,Wed Jan 30 16:00:39 +0000 2019,0,[],,,0,"""PG&amp;E’s demise serves to underscore the increasing vulnerability utilities face to natural disasters such as wildfi… https://t.co/c9fK6jWMMn"
447,Wed Jan 30 15:50:55 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
448,Wed Jan 30 15:46:45 +0000 2019,0,"['CampFire', 'WoolseyFire', 'HillFire']",,,0,"Wow, insurance claims for the #CampFire, #WoolseyFire and #HillFire have topped $11 billion. https://t.co/tmrAUyb8rN"
449,Wed Jan 30 15:41:37 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: 🆕

       ⤵️
Free Propane
Courtesy: Stephen Murray, and a Generous Donor

1/31
8am – 12pm
Tractor Supply Co. 
2475 Docto…"
450,Wed Jan 30 15:41:19 +0000 2019,0,['furbaby'],,,0,"RT @Jasamsdestiny: If you're missing your #furbaby please check our database.  It contains all the found floofers, &amp; they were working hard…"
451,Wed Jan 30 15:40:42 +0000 2019,0,"['CampFire', 'DisasterAssistTeam']",,,0,"RT @BCWildfireToday: FREE PROPANE FOR #CampFire SURVIVORS via @Jasamsdestiny &amp; #DisasterAssistTeam 

THU, JAN 31st, 2019
8 A – 12 P
TRACTOR…"
452,Wed Jan 30 15:40:35 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Opal is lost
Dilute Calico white, gray orange long haired
Spayed 5 yrs old 
Very unique markings has small smudges aroun…"
453,Wed Jan 30 15:40:23 +0000 2019,0,['Campfire'],,,0,"RT @Jasamsdestiny: This sweet boy has been through hell after surviving the #Campfire and is currently in foster care....

#DisasterAssistT…"
454,Wed Jan 30 15:40:12 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: Neutered male Orange Tabby 
No chip or TAIL ID #39306
He was found on/by Marlow Lane #Paradise.   ⬅️

#DisasterAssistTea…"
455,Wed Jan 30 15:40:07 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Please have a look at him now.  Do you recognize him?  Is he yours?
Contact Haven Humane 530-241-1653
ID #39306

#Disast…"
456,Wed Jan 30 15:40:00 +0000 2019,2,"['CampFire', 'Paradise']",,,0,"The #CampFire hit #Paradise California with the most destructive wildfire in state history. Now, two locals and MLB… https://t.co/VDHcuZlR90"
457,Wed Jan 30 15:39:59 +0000 2019,0,"['reunited', 'puurfectending']",,,0,"RT @Jasamsdestiny: YAY!!!!  
Olive #reunited with her mom Judy [Logan] earlier today!  [Jan. 29th] Woooo hoooooo  #puurfectending

*Paws up…"
458,Wed Jan 30 15:39:52 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
459,Wed Jan 30 15:39:44 +0000 2019,0,"['reunited', 'puurfectending']",,,0,"RT @Jasamsdestiny: YAY!!
""Lilly"" was also #reunited with her mom this afternoon!   Thanks Jenni!!
#puurfectending

*Paws up....high 5*
Happ…"
460,Wed Jan 30 15:38:27 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: Tucker has been missing since 11/8
Neutered male, unique markings &amp; chipped.
Last seen:  285 Tranquil Dr #Paradise

If y…"
461,Wed Jan 30 15:38:13 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: This stunning beauty is currently lost!
Last seen:  5687 Cherry Lane, #Paradise 
Spayed, about 4 yrs old &amp; part Maine Co…"
462,Wed Jan 30 15:37:07 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
463,Wed Jan 30 15:33:02 +0000 2019,0,"['CampFire', 'CampFireCats', 'CampFireReunion']",,,0,"RT @FieldHaven: Dorothy and Mr. Minx are REUNITED!   Video coming soon!

#CampFire  #CampFireCats  #CampFireReunion

Alley Cat Allies https…"
464,Wed Jan 30 15:30:50 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
465,Wed Jan 30 15:29:29 +0000 2019,0,['CampFire'],,,0,RT @hdelynn: @GreenDay #CampFire 16 year old survivor lost all Green Day merch including autographed photo! 😢 can you help this young man?…
466,Wed Jan 30 15:23:00 +0000 2019,0,[],,,0,"RT @NVCF: The Butte Strong Fund today announced a grant of $232,000 to the Butte County Office of Education to help address child trauma as…"
467,Wed Jan 30 15:20:32 +0000 2019,0,"['camping', 'hiking', 'campfire']",,,0,"RT @Mammasschool: Want a tasty #camping #hiking #campfire treat? Check out our fire cones, they are very yummy! https://t.co/xCwlf9XfFf #ca…"
468,Wed Jan 30 15:17:04 +0000 2019,0,[],,,0,We were chastised extensively by @realDonaldTrump for lack of forest management. USFS is in charge of raking upward… https://t.co/TrQu8XJG2T
469,Wed Jan 30 15:16:46 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: *squeak*   He got ADOPTED today!!!  
Look at that beauty showing off his new sweater!  Way to go mom!  

*paws up....hig…"
470,Wed Jan 30 15:16:31 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
471,Wed Jan 30 15:16:23 +0000 2019,0,"['newx', 'DisasterAssistTeam', 'CampFire', 'Paradise', 'magalia', 'yankeehill', 'concow']",,,0,"RT @Jasamsdestiny: Tips for walking your pupper in winter....

#newx #DisasterAssistTeam #CampFire #Paradise #magalia #yankeehill #concow #…"
472,Wed Jan 30 15:15:10 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
473,Wed Jan 30 15:12:46 +0000 2019,0,"['camping', 'hiking', 'campfire']",,,0,"RT @Mammasschool: Want a tasty #camping #hiking #campfire treat? Check out our fire cones, they are very yummy! https://t.co/xCwlf9XfFf #ca…"
474,Wed Jan 30 15:09:33 +0000 2019,11,"['CampFire', 'CampFireCats', 'CampFireReunion']",,,12,"Dorothy and Mr. Minx are REUNITED!   Video coming soon!

#CampFire  #CampFireCats  #CampFireReunion

Alley Cat Alli… https://t.co/2VIVvNh6t9"
475,Wed Jan 30 15:08:37 +0000 2019,0,['CampFire'],,,0,"RT @UCDavisEHSC: According to one of the world’s leading reinsurers, the #CampFire was the most expensive natural disaster globally in 2018…"
476,Wed Jan 30 14:57:02 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
477,Wed Jan 30 14:53:01 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
478,Wed Jan 30 14:52:27 +0000 2019,0,"['campfire', 'cpuc']",,,0,"California’s utility costs, regulation in play as PG&amp;E files for bankruptcy https://t.co/7v6amcJ48I #campfire #cpuc… https://t.co/CdRwXQmUIN"
479,Wed Jan 30 14:52:06 +0000 2019,1,[],,,1,@MarnieOld @prdskates @ILoveNJBeer @PhillyCannstatt @GermanyNY @BrauhausSchmitz @RoundGuysBrewer Luckily we have a… https://t.co/nVm4ehovMG
480,Wed Jan 30 14:51:07 +0000 2019,0,[],,,0,"Breakfast as the Good Lord indented!! Steak, mushrooms and eggs over live fire. Just awesome!!
.
Credit: @fat.sam.e… https://t.co/HvEzfCbahm"
481,Wed Jan 30 14:47:41 +0000 2019,0,['CampFire'],,,0,"RT @ChaliceGarden: URGENT: Elderly &amp; vulnerable #CampFire survivors being forced out of @RedCross Silver Dollar Fairgrounds today, tho' lea…"
482,Wed Jan 30 14:39:35 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
483,Wed Jan 30 14:39:29 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
484,Wed Jan 30 14:38:38 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: *squeak*   He got ADOPTED today!!!  
Look at that beauty showing off his new sweater!  Way to go mom!  

*paws up....hig…"
