created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
Sat Dec 08 05:33:47 +0000 2018,0,"['beautiful', 'paradiseca', 'love', 'campfire', 'paradise', 'flyinghorsedesigncom']",39.7617,-121.609,0,"remember Paradise 
...link in bio 
.
.
.
.
.
#beautiful #paradiseca #love #campfire #paradise #flyinghorsedesigncom… https://t.co/6bYddK21qj"
Sat Dec 08 05:32:58 +0000 2018,0,"['beautiful', 'paradiseca', 'love', 'campfire', 'paradise', 'flyinghorsedesigncom']",39.7617,-121.609,0,"remember Paradise 
...link in bio 
.
.
.
.
.
#beautiful #paradiseca #love #campfire #paradise #flyinghorsedesigncom… https://t.co/pEXdIOe2Ro"
Sat Dec 08 05:31:51 +0000 2018,0,"['beautiful', 'paradiseca', 'love', 'campfire', 'paradise', 'flyinghorsedesigncom']",39.7617,-121.609,0,"remember Paradise 
...link in bio 
.
.
.
.
.
#beautiful #paradiseca #love #campfire #paradise #flyinghorsedesigncom… https://t.co/jiyhmvnbPO"
Sat Dec 08 05:30:55 +0000 2018,0,"['beautiful', 'paradiseca', 'love', 'campfire', 'paradise', 'flyinghorsedesigncom']",39.7617,-121.609,0,"remember Paradise 
...link in bio 
.
.
.
.
.
#beautiful #paradiseca #love #campfire #paradise #flyinghorsedesigncom… https://t.co/aufF5OxL2y"
Sat Dec 08 05:29:53 +0000 2018,0,"['beautiful', 'paradiseca', 'love', 'campfire', 'paradise', 'flyinghorsedesigncom']",39.7617,-121.609,0,"remember Paradise 
...link in bio 
.
.
.
.
.
#beautiful #paradiseca #love #campfire #paradise #flyinghorsedesigncom… https://t.co/0Aujhbu060"
Sat Dec 08 05:28:37 +0000 2018,0,"['beautiful', 'paradiseca', 'love', 'campfire', 'paradise', 'flyinghorsedesigncom']",39.7617,-121.609,0,"remember Paradise 
...link in bio 
.
.
.
.
.
#beautiful #paradiseca #love #campfire #paradise #flyinghorsedesigncom… https://t.co/Z24urvDksE"
Fri Dec 07 05:49:15 +0000 2018,1,"['GreenNewDeal', 'CampFire', 'climateemergency', 'ValveTurners']",39.7617,-121.609,0,"Scorched. Why we need a green new deal, part 3. #GreenNewDeal #CampFire #climateemergency #ValveTurners… https://t.co/lJ81zd1lHu"
Fri Dec 07 05:49:11 +0000 2018,0,"['GreenNewDeal', 'CampFire', 'climateemergency', 'ValveTurners']",39.7617,-121.609,0,"Cars everywhere. Why we need a green new deal, part 4. #GreenNewDeal #CampFire #climateemergency #ValveTurners… https://t.co/VHqp2C6rMs"
Fri Dec 07 05:48:51 +0000 2018,0,"['GreenNewDeal', 'climateemergency']",39.7617,-121.609,0,"The elementary school in Paradise CA. Why we need a green new deal, part 2. #GreenNewDeal #climateemergency… https://t.co/OEpL264mj3"
Fri Dec 07 05:48:51 +0000 2018,0,"['GreenNewDeal', 'climateemergency']",39.7617,-121.609,0,"The elementary school in Paradise CA. Why we need a green new deal, part 2. #GreenNewDeal #climateemergency… https://t.co/OEpL264mj3"
Fri Dec 07 05:48:36 +0000 2018,0,"['GreenNewDeal', 'climateemergency', 'CampFire', 'ValveTurners', 'documentary']",39.7617,-121.609,0,"Why we need a green new deal. #GreenNewDeal #climateemergency #CampFire #ValveTurners #documentary @ Paradise, Cali… https://t.co/XBVZdHYekf"
Wed Dec 05 04:20:20 +0000 2018,1,['Repost'],39.7617,-121.609,0,#Repost @Shelina93 Well the fires are out but we are still working. There’s still a lot of animals stuck behind the… https://t.co/2qr0Id881j
Wed Dec 05 03:35:14 +0000 2018,1,"['buttestrong', 'campfire']",39.51877998,-121.567266,0,#buttestrong @kleankanteen thank you for helping me to replace some of my Klean Kanteens lost in the #campfire whil… https://t.co/dODMVyTqPt
Tue Dec 04 03:58:49 +0000 2018,2,['campfire'],39.71665991,-121.81196219,1,Got to go up and see the good work Mark Anthony Carter and his wife LaVonna are doing for #campfire refugees at the… https://t.co/hqxtPDeeJt
Tue Dec 04 01:02:00 +0000 2018,1,[],39.7263,-121.8358,0,"My world is on fire back home, since fires came through and ravaged our sweet little section of the foothills. I'm… https://t.co/WwX6Ijwzm2"
Mon Dec 03 22:52:35 +0000 2018,0,[],39.7263,-121.8358,0,Fortune School was honored to help reunite  students and teachers of Butte County Charter Schools. Today was their… https://t.co/2IONI1p5ek
Mon Dec 03 15:51:14 +0000 2018,0,"['Oroville', 'traffic']",39.64979,-121.5595,0,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic https://t.co/c3uk72lAkZ
Mon Dec 03 14:38:45 +0000 2018,0,[],39.7617,-121.609,0,Kind acts to support those who lost everything in the Paradise Fire.  Just saw this posted on an adopt a Paradise f… https://t.co/FOFYjpiqpf
Mon Dec 03 03:35:54 +0000 2018,0,"['Oroville', 'traffic']",39.64979,-121.5595,0,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic https://t.co/c3uk72lAkZ
Sun Dec 02 18:33:59 +0000 2018,5,['campfire'],39.51877998,-121.567266,2,So thankful to have Noel home. We lost other pets and they will forever be in our hearts 💕. #campfire survivor.… https://t.co/6UjAvQU3Rp
Sun Dec 02 15:34:53 +0000 2018,0,"['Oroville', 'traffic']",39.64979,-121.5595,0,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic https://t.co/c3uk72lAkZ
Sun Dec 02 15:15:23 +0000 2018,0,"['flyinghorsedesigncom', 'photographer', 'photooftheday']",39.826,-121.603,0,"remember Paradise 
visit our website link in bio 
.
.
.
.
.
#flyinghorsedesigncom #photographer #photooftheday… https://t.co/PPCKXu2tke"
Sun Dec 02 15:11:27 +0000 2018,0,['flyinghorsedesigncom'],39.7617,-121.609,0,"my family and animals all survived the 🔥...and my 📷 
remember Paradise 
.
.
.
.
.
#flyinghorsedesigncom… https://t.co/9Eaiygk1C6"
Sun Dec 02 15:02:42 +0000 2018,0,['flyinghorsedesigncom'],39.7617,-121.609,0,"backyard beauty
remembering Paradise 
...visit our website link in bio 
.
.
.
.
.
#flyinghorsedesigncom… https://t.co/I0JGtUxCTy"
Sun Dec 02 14:56:43 +0000 2018,0,"['flyinghorsedesigncom', 'photographer']",39.7617,-121.609,0,"remember Paradise 
...visit our website and Redbubble store
.
.
.
.
.
#flyinghorsedesigncom #photographer… https://t.co/lQBJfcrzl0"
Sun Dec 02 14:55:41 +0000 2018,0,"['flyinghorsedesigncom', 'photographer']",39.7617,-121.609,0,"remember Paradise 
...visit our website and Redbubble store
.
.
.
.
.
#flyinghorsedesigncom #photographer… https://t.co/MxHUHx1RQJ"
Sun Dec 02 14:54:45 +0000 2018,1,"['flyinghorsedesigncom', 'photographer']",39.7617,-121.609,0,"remember Paradise 
...visit our website and Redbubble store
.
.
.
.
.
#flyinghorsedesigncom #photographer… https://t.co/DfDOs2ZjhG"
Sun Dec 02 14:44:23 +0000 2018,1,"['flyinghorsedesigncom', 'photographer', 'photooftheday', 'love']",39.7617,-121.609,0,"Feather River Canyon 
memories of Paradise 
.
.
.
.
.
#flyinghorsedesigncom #photographer #photooftheday #love… https://t.co/0FLLOSXQCm"
Sun Dec 02 14:44:01 +0000 2018,0,"['flyinghorsedesigncom', 'photographer', 'photooftheday', 'love']",39.7617,-121.609,0,"Snow ⛄️ in Paradise 
memories of Paradise 
.
.
.
.
.
#flyinghorsedesigncom #photographer #photooftheday #love… https://t.co/KgYmJczuVz"
