created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
Wed Sep 12 16:05:29 +0000 2018,1,['Family'],40.6291809,-122.3735014,0,"Preparing Your #Family for Emergencies
Makes Sense.  Get Ready Now.
DOWNLOAD - Family Emergency Communication Plan… https://t.co/mtn5GVsRxS"
Sat Sep 08 16:05:18 +0000 2018,1,[],40.6291214,-122.3735435,0,"California Wildfires And High Winds (DR-4382)
Disasters don’t plan ahead. You can. Make an emergency plan today &amp; p… https://t.co/TueXztJp7t"
Fri Sep 07 20:42:44 +0000 2018,0,"['carrfire', 'publicadjuster', 'firedamage', 'insurancepolicy', 'wearegood', 'totalloss', 'reddingcalifornia', 'california']",40.5766,-122.37,0,#carrfire #publicadjuster #firedamage #insurancepolicy #wearegood #totalloss #reddingcalifornia #california… https://t.co/5Jzj5pcZ6P
Thu Sep 06 16:05:28 +0000 2018,1,['Family'],40.6291214,-122.3735435,0,"Preparing Your #Family for Emergencies
Makes Sense.  Get Ready Now.
DOWNLOAD - Family Emergency Communication Plan… https://t.co/SEPRrVkG6T"
Thu Sep 06 14:55:58 +0000 2018,0,"['CarrFire', 'Carr', 'DeltaFire', 'Delta', 'KerlinFire', 'Kerlin']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#DeltaFire #Delta; lat, lon: 40.920, -122.410
#KerlinFire #Kerlin; lat,… https://t.co/5Gt8UcEHRo"
Mon Sep 03 02:45:02 +0000 2018,3,"['UNIQUE', 'CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime']",40.5766,-122.37,0,"RING MULTI GEMSTONE Unisex #UNIQUE
Ebay BIO LINK #CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime… https://t.co/aImAOrdKdE"
Sun Sep 02 16:05:13 +0000 2018,1,['Redding'],40.6291071,-122.3735483,0,"#Redding is Recovering!
SERVPRO North Shasta is here to help you with that process.
Disasters don't plan ahead.  Yo… https://t.co/j0RYy6Pcwf"
Sat Sep 01 06:55:59 +0000 2018,3,[],40.58200407,-122.38946855,0,Final encore &amp; all five acts come out for a sweet version of 'Let it Be.' An awesome night of music and a bunch of… https://t.co/VuVSU0ro30
Fri Aug 31 16:05:36 +0000 2018,1,['carrfire'],40.6291071,-122.3735483,0,"Shasta County &amp; The City of Redding, California
Carr Fire Disaster Recovery Page
https://t.co/V68ZjQuYL9
#carrfire… https://t.co/G7CYaxqHdj"
Thu Aug 30 16:05:30 +0000 2018,3,[],40.6291071,-122.3735483,0,"California Wildfires And High Winds (DR-4382)
Disasters don’t plan ahead. You can. Make an emergency plan today &amp; p… https://t.co/0vPrRZ515Y"
Wed Aug 29 13:48:33 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'CAfire']",40.65,-122.63,1,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#CAfire https://t.co/6GlvgpnmIL"
Wed Aug 29 09:12:27 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'CAfire']",40.65,-122.63,1,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#CAfire https://t.co/HxDvcbWMI3"
Wed Aug 29 05:32:28 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'CAfire']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#CAfire https://t.co/KuQxBLJd2Q"
Tue Aug 28 19:03:48 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'CAfire']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#CAfire https://t.co/TZiamYUCI7"
Tue Aug 28 16:05:28 +0000 2018,1,['Family'],40.629115,-122.373547,0,"Preparing Your #Family for Emergencies
Makes Sense.  Get Ready Now.
DOWNLOAD - Family Emergency Communication Plan… https://t.co/hzqmbGOPlW"
Mon Aug 27 01:33:37 +0000 2018,1,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime']",40.5766,-122.37,1,"TANCER II Christmas Tree BROOCH
Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime… https://t.co/hZ6POMv6rP"
Sat Aug 25 12:14:15 +0000 2018,1,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER']",40.5766,-122.37,0,"BEER STEIN  TANKARD
Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER… https://t.co/9S9C7VXodG"
Sat Aug 25 12:12:24 +0000 2018,1,"['Budweiser', 'CLYDESDALE', 'barware', 'CarrFIRE', 'Jewelry', 'Coffee', 'Props']",40.5766,-122.37,0,"USE MY BIO LINK to see ALL my shops
#Budweiser #CLYDESDALE #barware
#CarrFIRE VICTIM
#Jewelry #Coffee #Props… https://t.co/REB6QtNodq"
Sat Aug 25 12:08:10 +0000 2018,1,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime']",40.5766,-122.37,0,"CLICK BIO LINK I sell collectible mugs and jewelry 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime… https://t.co/g3NkyGeFmU"
Sat Aug 25 09:28:52 +0000 2018,0,"['carrfire', 'californiaisburning', 'fireonthemountain']",40.5766,-122.37,0,"Smoke choked skies... #carrfire #californiaisburning #fireonthemountain @ Redding, California https://t.co/CBZoz6OskI"
Sat Aug 25 07:02:46 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'MillCreek1Fire', 'MillCreek1']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#MillCreek1Fire #MillCreek1… https://t.co/AORbixO5mb"
Fri Aug 24 21:25:28 +0000 2018,1,[],40.5766,-122.37,0,"With only 2 homes left in the town, blackened trees and car hulls remain following the Carr fire in Keswick, Calif.… https://t.co/bLHrvQ4Rsh"
Fri Aug 24 21:19:18 +0000 2018,0,[],40.5766,-122.37,0,"Steel cords and a rim are all that remains of a burned tire after the intense Carr Fire tornado in Keswick, Calif.,… https://t.co/enKAhJLtfR"
Thu Aug 23 12:19:00 +0000 2018,1,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab']",40.5766,-122.37,0,"FOLLOW vtgpicker on Instagram
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab… https://t.co/xOEBi9lqrN"
Thu Aug 23 08:34:45 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'MillCreek1Fire', 'MillCreek1']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#MillCreek1Fire #MillCreek1… https://t.co/g2xUcHsNC7"
Thu Aug 23 02:20:21 +0000 2018,9,"['workinghard', 'selfless']",40.5766,-122.37,1,Please pray for these two hard working fellows and their families. PG&amp;E incident camp. #workinghard #selfless… https://t.co/tTljZbmBCB
Tue Aug 21 03:25:21 +0000 2018,0,[],40.5766,-122.37,0,"These two signs touched me! 😢 (swipe to see more)
•
•
I along with many others are so proud of and thankful for our… https://t.co/a7hFiWtxaz"
Tue Aug 21 03:18:10 +0000 2018,1,[],40.5766,-122.37,0,"These two signs touched me! 😢 (swipe to see more)
•
•
I along with many others are so proud of and thankful for our… https://t.co/0x0LJOgScg"
Mon Aug 20 19:58:35 +0000 2018,3,['carrfire'],40.5056,-122.541,0,"Just as 1521C was about to leave the #carrfire and head home, we were assigned to a new fire about 60 miles away. T… https://t.co/BEbPKGIW8o"
Mon Aug 20 18:54:37 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'MurphyFire', 'Murphy']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#MurphyFire #Murphy; lat, l… https://t.co/p7VfrEZNIq"
Mon Aug 20 13:50:53 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#HatFire #Hat; lat, lon: 40… https://t.co/ZD8yyJor4v"
Mon Aug 20 11:05:15 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6291093,-122.3735506,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/t7wNfWaSrF"
Mon Aug 20 10:03:18 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#HatFire #Hat; lat, lon: 40… https://t.co/dia8EOh6Z7"
Mon Aug 20 09:05:08 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6291093,-122.3735506,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire"
Mon Aug 20 07:05:09 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6291093,-122.3735506,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/alBXXNzw7D"
Mon Aug 20 05:15:24 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#HatFire #Hat; lat, lon: 40… https://t.co/PSpE7m6GcD"
Mon Aug 20 05:05:05 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6291093,-122.3735506,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/3mdhqp8DAm"
Mon Aug 20 03:05:06 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6291093,-122.3735506,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/Yo9xk04PMw"
Mon Aug 20 03:03:45 +0000 2018,7,['CarrFire'],40.58948644,-122.38003509,1,Old-school prog rock hits Redding as Styx helps raise a few ($15K) bucks for #CarrFire relief. Credit to… https://t.co/1MOJQXoVBL
Mon Aug 20 02:56:47 +0000 2018,4,['Repost'],40.58948644,-122.38003509,0,"How awesome is this!!??
#Repost @reddingcivic @styxtheband
・・・
The generous guys of STYX with @shastarcf. Styx has… https://t.co/NO9udkZHg7"
Mon Aug 20 01:05:08 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6291093,-122.3735506,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/vJuZGhjWOG"
Sun Aug 19 22:47:44 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#HatFire #Hat; lat, lon: 40… https://t.co/HBNqlLGGEb"
Sun Aug 19 21:05:08 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/AcyrvWn9ss"
Sun Aug 19 20:56:39 +0000 2018,0,"['WearEver', 'CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime']",40.5766,-122.37,0,"#WearEver Zenith FOUNTAIN PEN
Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime… https://t.co/lLWUnQ0wtC"
Sun Aug 19 19:05:08 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/qr6Iseea2G"
Sun Aug 19 17:05:12 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire"
Sun Aug 19 16:01:10 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime']",40.5766,-122.37,0,"BUDWEISER cowboy BOOT Tankard BIG
Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime… https://t.co/WaV0BMoEUb"
Sun Aug 19 15:46:23 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230; 13059 acres
#HatFire #Hat;… https://t.co/nos51PAntw"
Sun Aug 19 15:05:10 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/OhVYysstMp"
Sun Aug 19 13:47:53 +0000 2018,0,"['vintagejewelry', 'CARRFIRE', 'Coffee', 'Props']",40.5766,-122.37,0,"WEEKENDERS SET Earrings pendant Brooch Pin
POSHMARK BIO LINK 
#vintagejewelry #CARRFIRE VICTIM
#Coffee #Props… https://t.co/7xZUda7Pw8"
Sun Aug 19 13:41:39 +0000 2018,0,"['vintagejewelry', 'CARRFIRE', 'Coffee', 'Props', 'Cosplay', 'Anime']",40.5766,-122.37,0,"AVON Ring Brooch Pin  EBay BIO LINK 
#vintagejewelry
#CARRFIRE VICTIM
#Coffee #Props #Cosplay #Anime #1960 #1970… https://t.co/Mpluu6w7hI"
Sun Aug 19 13:13:01 +0000 2018,0,"['Wheaton', 'Terrier', 'wirehaired', 'CARRFIRE', 'Coffee', 'Props', 'Cosplay', 'Anime']",40.5766,-122.37,0,"Terrier Brooch Pin
EBay BIO LINK 
#Wheaton #Terrier #wirehaired
#CARRFIRE VICTIM
#Coffee #Props #Cosplay #Anime #19… https://t.co/KjlDWiaxt1"
Sun Aug 19 12:55:24 +0000 2018,0,"['comiccon', 'CarrFIRE', 'Jewelry', 'Coffee']",40.5766,-122.37,0,"CLICK BIO LINK then choose EBay
Vintasge #comiccon Ziggy sugar in your coffee cup
#CarrFIRE VICTIM
#Jewelry #Coffee… https://t.co/VDgdPNjpUw"
Sun Aug 19 12:37:59 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine']",40.5766,-122.37,0,"CLICK BIO LINK 
Stuart one eye
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine… https://t.co/0MtuYsGG3M"
Sun Aug 19 12:35:56 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab', 'Weed']",40.5766,-122.37,0,"CLICK on  BIO LINK 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab #Weed… https://t.co/1d8roABL56"
Sun Aug 19 12:33:15 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab']",40.5766,-122.37,0,"CLICK BIO LINK for EBay Kitty Mug 
#CarrFIRE VICTIM
#Jewelry #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab… https://t.co/VJXBFMWzV5"
Sun Aug 19 11:05:06 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/wKXSHv0cep"
Sun Aug 19 10:20:05 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230; 13059 acres
#HatFire #Hat;… https://t.co/LbBKJIK1V2"
Sun Aug 19 09:05:06 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/Anto1PAYFN"
Sun Aug 19 07:05:06 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/aRNfSZTiOa"
Sun Aug 19 05:36:39 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab', 'Weed']",40.6782,-122.37,0,"CLICK BIO LINK 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab #Weed… https://t.co/KMsP6XokW1"
Sun Aug 19 05:35:12 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab', 'Weed']",40.5766,-122.37,1,"CLICK BIO LINK 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab #Weed… https://t.co/lDi2LSUTqE"
Sun Aug 19 05:31:49 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine']",40.5766,-122.37,0,"EMMONS Earrings Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine… https://t.co/awevR7Mj6J"
Sun Aug 19 05:30:56 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab', 'Weed']",40.5766,-122.37,0,"Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab #Weed… https://t.co/dQYVyUv9vg"
Sun Aug 19 05:29:34 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab', 'Weed']",40.5766,-122.37,0,"Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab #Weed… https://t.co/0Iia0gLAnG"
Sun Aug 19 05:28:41 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab', 'Weed']",40.5766,-122.37,0,"Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab #Weed… https://t.co/lJlZPY4YFs"
Sun Aug 19 05:26:45 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine']",40.5766,-122.37,0,"PANEL BRACELET
Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine… https://t.co/8w87PTdCEo"
Sun Aug 19 05:25:00 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Prop', 'Cosplay', 'Anime', 'PropMaster', 'BEER']",40.5766,-122.37,0,"Ebay Link In Bio AVON RING Spindrift
#CarrFIRE VICTIM
#Jewelry #Coffee #Prop #Cosplay #Anime #PropMaster #BEER… https://t.co/R92vTBnUdk"
Sun Aug 19 05:23:24 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER', 'Wine', 'Dab', 'Weed']",40.5766,-122.37,0,"Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER #Wine #Dab #Weed… https://t.co/9gDgA5r0Mb"
Sun Aug 19 05:22:11 +0000 2018,0,"['CarrFIRE', 'Jewelry', 'Coffee', 'Props', 'Cosplay', 'Anime', 'PropMaster', 'BEER']",40.5766,-122.37,0,"D&amp;E for TARA Earrings
Ebay Link In Bio 
#CarrFIRE VICTIM
#Jewelry #Coffee #Props #Cosplay #Anime #PropMaster #BEER… https://t.co/qAC2djQGbU"
Sun Aug 19 05:05:03 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire"
Sun Aug 19 04:33:00 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#HatFire #Hat; lat, lon: 40… https://t.co/tAtHGWoxNR"
Sun Aug 19 03:05:05 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/zm9rJAnJIz"
Sun Aug 19 01:05:05 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/6wdtiHp5Mx"
Sat Aug 18 23:05:07 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290963,-122.3735513,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/hRiDtVa0DC"
Sat Aug 18 21:59:26 +0000 2018,0,"['CarrFire', 'Carr', 'HirzFire', 'Hirz', 'HatFire', 'Hat']",40.65,-122.63,0,"#CarrFire #Carr; lat, lon: 40.650, -122.630
#HirzFire #Hirz; lat, lon: 40.890, -122.230
#HatFire #Hat; lat, lon: 40… https://t.co/mBsl4UXVf3"
Sat Aug 18 21:05:07 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290854,-122.3735505,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/jc4zA4cqEb"
Sat Aug 18 19:05:12 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290854,-122.3735505,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/mvkjzyUAgc"
Sat Aug 18 17:05:14 +0000 2018,1,"['carrfire', 'hirzfire', 'shastalake', 'reddingfire', 'shastacounty', 'calfire']",40.6290854,-122.3735505,0,"We are here for you.
https://t.co/wvDOPY7uR4
#carrfire #hirzfire #shastalake #reddingfire #shastacounty #calfire https://t.co/G06AxVfAXP"
Sat Aug 18 15:35:17 +0000 2018,0,"['CarrFIRE', 'WATERMANfountainPen', 'Jewelry']",40.5766,-122.37,0,"Ebay LINK in BIO Fountain Pen 
worth bidding on
#CarrFIRE VICTIM
SHARING HELPS
#WATERMANfountainPen
#Jewelry… https://t.co/XAtsTgmr7M"
